model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,price
Q2,2019,Semi-Auto,7000,Petrol,145,33.2,2,Audi,30000
Q2,2019,Automatic,7990,Petrol,145,33.2,2,Audi,27500
Q2,2019,Semi-Auto,8400,Petrol,145,33.2,2,Audi,29990
Q2,2019,Automatic,9000,Petrol,145,33.2,2,Audi,29750
Q2,2019,Automatic,9161,Petrol,145,33.2,2,Audi,30500
Q2,2019,Automatic,9400,Petrol,145,33.2,2,Audi,30990
'3 Series',2002,Automatic,85452,Petrol,330,33.6,2,BMW,3999
A4,2006,Manual,80000,Petrol,300,33.6,2,Audi,3888
Q5,2011,Manual,139989,Petrol,300,33.6,2,Audi,7495
TT,2019,Semi-Auto,375,Petrol,145,34,2,Audi,30000
TT,2019,Semi-Auto,1983,Petrol,150,34,2,Audi,32990
TT,2019,Semi-Auto,3000,Petrol,145,34,2,Audi,38000
TT,2019,Automatic,3871,Petrol,145,34,2,Audi,31990
TT,2019,Semi-Auto,5500,Petrol,145,34,2,Audi,31946
TT,2019,Automatic,6000,Petrol,145,34,2,Audi,32990
TT,2019,Automatic,14311,Petrol,145,34,2,Audi,32170
A6,2019,Automatic,2000,Petrol,145,34,2,Audi,38444
A6,2019,Semi-Auto,2271,Petrol,145,34,2,Audi,37000
A6,2019,Automatic,5004,Petrol,145,34,2,Audi,37800
A6,2019,Semi-Auto,5432,Petrol,150,34,2,Audi,38444
A6,2019,Semi-Auto,5695,Petrol,145,34,2,Audi,36990
A6,2019,Automatic,8231,Petrol,145,34,2,Audi,36780
A6,2019,Semi-Auto,9151,Petrol,145,34,2,Audi,39490
A6,2020,Automatic,2234,Petrol,145,34,2,Audi,37999
A6,2020,Automatic,3000,Petrol,145,34,2,Audi,38500
A6,2020,Semi-Auto,3000,Petrol,150,34,2,Audi,47995
A6,2020,Automatic,5000,Petrol,145,34,2,Audi,38990
A4,2006,Automatic,105000,Petrol,300,34,2,Audi,3495
I30,2018,Manual,4783,Petrol,145,34,2,Hyundai,21750
I30,2018,Manual,29225,Petrol,150,34,2,Hyundai,18490
I30,2019,Manual,1,Petrol,145,34,2,Hyundai,27800
I30,2019,Manual,15,Petrol,150,34,2,Hyundai,23997
I30,2019,Manual,20,Petrol,150,34,2,Hyundai,23970
I30,2019,Manual,21,Petrol,150,34,2,Hyundai,23500
I30,2019,Manual,21,Petrol,150,34,2,Hyundai,23995
I30,2019,Manual,30,Petrol,145,34,2,Hyundai,23995
I30,2019,Manual,50,Petrol,150,34,2,Hyundai,23995
I30,2019,Manual,50,Petrol,145,34,2,Hyundai,25995
I30,2019,Manual,150,Petrol,150,34,2,Hyundai,23995
I30,2019,Manual,498,Petrol,145,34,2,Hyundai,23340
I30,2019,Manual,500,Petrol,145,34,2,Hyundai,23990
I30,2019,Manual,500,Petrol,145,34,2,Hyundai,24995
I30,2019,Manual,555,Petrol,145,34,2,Hyundai,24000
I30,2019,Manual,1000,Petrol,150,34,2,Hyundai,26970
I30,2019,Manual,1426,Petrol,145,34,2,Hyundai,24995
I30,2019,Manual,1437,Petrol,145,34,2,Hyundai,23498
I30,2019,Manual,1500,Petrol,145,34,2,Hyundai,24970
I30,2019,Manual,1500,Petrol,145,34,2,Hyundai,25687
I30,2019,Manual,1600,Petrol,145,34,2,Hyundai,24990
I30,2019,Manual,1636,Petrol,145,34,2,Hyundai,23995
I30,2019,Manual,1790,Petrol,150,34,2,Hyundai,23000
I30,2019,Manual,1848,Petrol,145,34,2,Hyundai,25490
I30,2019,Manual,1853,Petrol,145,34,2,Hyundai,23995
I30,2019,Manual,2144,Petrol,145,34,2,Hyundai,22395
I30,2019,Manual,2219,Petrol,145,34,2,Hyundai,25995
I30,2019,Manual,2851,Petrol,145,34,2,Hyundai,23495
I30,2019,Manual,2938,Petrol,145,34,2,Hyundai,23469
I30,2019,Manual,3000,Petrol,145,34,2,Hyundai,24990
I30,2019,Manual,3000,Petrol,145,34,2,Hyundai,25000
I30,2019,Manual,3391,Petrol,145,34,2,Hyundai,22989
I30,2019,Manual,3391,Petrol,145,34,2,Hyundai,23995
I30,2019,Manual,3706,Petrol,145,34,2,Hyundai,25995
I30,2019,Manual,3908,Petrol,145,34,2,Hyundai,22995
I30,2019,Manual,4462,Petrol,145,34,2,Hyundai,23990
I30,2019,Manual,4700,Petrol,150,34,2,Hyundai,21990
I30,2019,Manual,4983,Petrol,145,34,2,Hyundai,24500
I30,2019,Manual,5496,Petrol,150,34,2,Hyundai,23000
I30,2019,Manual,5589,Petrol,145,34,2,Hyundai,24995
I30,2019,Manual,6996,Petrol,145,34,2,Hyundai,22880
I30,2019,Manual,7214,Petrol,145,34,2,Hyundai,23995
I30,2019,Manual,8259,Petrol,145,34,2,Hyundai,21999
I30,2019,Manual,13045,Petrol,145,34,2,Hyundai,21800
I30,2020,Manual,1000,Petrol,145,34,2,Hyundai,26995
I30,2020,Manual,1045,Petrol,145,34,2,Hyundai,25995
I30,2020,Manual,1300,Petrol,150,34,2,Hyundai,26990
I30,2020,Manual,1472,Petrol,145,34,2,Hyundai,26999
I30,2020,Manual,1622,Petrol,150,34,2,Hyundai,27995
I30,2020,Manual,2148,Petrol,145,34,2,Hyundai,25280
I30,2020,Manual,3811,Petrol,145,34,2,Hyundai,22895
I30,2020,Manual,6000,Petrol,150,34,2,Hyundai,25999
Q2,2019,Automatic,2150,Petrol,145,34,2,Audi,30270
Q2,2019,Semi-Auto,7335,Petrol,145,34,2,Audi,32500
X2,2019,Semi-Auto,10,Petrol,145,34,2,BMW,32000
X2,2019,Semi-Auto,100,Petrol,145,34,2,BMW,40428
X2,2019,Semi-Auto,103,Petrol,145,34,2,BMW,32570
X2,2019,Automatic,123,Petrol,145,34,2,BMW,34368
X2,2019,Automatic,123,Petrol,145,34,2,BMW,34368
X2,2019,Automatic,123,Petrol,145,34,2,BMW,34368
X2,2019,Automatic,2631,Petrol,145,34,2,BMW,32000
X2,2019,Semi-Auto,2975,Petrol,150,34,2,BMW,36451
X2,2019,Semi-Auto,3091,Petrol,145,34,2,BMW,36995
X2,2019,Semi-Auto,3235,Petrol,145,34,2,BMW,33520
X2,2019,Semi-Auto,3673,Petrol,145,34,2,BMW,33250
X2,2019,Automatic,3740,Petrol,145,34,2,BMW,31970
X2,2019,Semi-Auto,4169,Petrol,145,34,2,BMW,31790
X2,2019,Semi-Auto,4291,Petrol,145,34,2,BMW,33800
X2,2019,Semi-Auto,4497,Petrol,150,34,2,BMW,36981
X2,2019,Semi-Auto,4500,Petrol,145,34,2,BMW,34173
X2,2019,Automatic,4804,Petrol,145,34,2,BMW,31980
X2,2019,Semi-Auto,5524,Petrol,145,34,2,BMW,32000
X2,2019,Automatic,5730,Petrol,145,34,2,BMW,34490
X2,2019,Automatic,6026,Petrol,145,34,2,BMW,35999
X2,2019,Semi-Auto,6523,Petrol,145,34,2,BMW,36995
X2,2019,Automatic,7021,Petrol,145,34,2,BMW,30960
X2,2019,Semi-Auto,7197,Petrol,150,34,2,BMW,36981
X2,2019,Automatic,8728,Petrol,145,34,2,BMW,34995
X2,2019,Semi-Auto,9882,Petrol,145,34,2,BMW,29980
X2,2019,Semi-Auto,11571,Petrol,145,34,2,BMW,32130
X2,2019,Semi-Auto,14352,Petrol,150,34,2,BMW,30700
X2,2020,Semi-Auto,10,Petrol,150,34,2,BMW,34990
X2,2020,Semi-Auto,14,Petrol,145,34,2,BMW,34450
X2,2020,Semi-Auto,103,Petrol,150,34,2,BMW,34990
X2,2020,Semi-Auto,103,Petrol,145,34,2,BMW,40195
X2,2020,Semi-Auto,700,Petrol,145,34,2,BMW,39991
X2,2020,Semi-Auto,1000,Petrol,145,34,2,BMW,37480
X2,2020,Semi-Auto,1121,Petrol,145,34,2,BMW,31000
X2,2020,Automatic,1980,Petrol,145,34,2,BMW,33890
X2,2020,Automatic,2137,Petrol,145,34,2,BMW,34990
X2,2020,Automatic,2182,Petrol,145,34,2,BMW,33940
X2,2020,Automatic,2500,Petrol,145,34,2,BMW,37995
X2,2020,Semi-Auto,3986,Petrol,145,34,2,BMW,33000
X2,2020,Semi-Auto,6000,Petrol,145,34,2,BMW,38989
A3,2019,Semi-Auto,1054,Petrol,145,34.5,2,Audi,34995
A3,2019,Semi-Auto,2308,Petrol,145,34.5,2,Audi,32950
A3,2019,Semi-Auto,3036,Petrol,145,34.5,2,Audi,31795
A3,2019,Semi-Auto,3243,Petrol,145,34.5,2,Audi,33995
A3,2019,Semi-Auto,3375,Petrol,145,34.5,2,Audi,32400
A3,2019,Semi-Auto,3832,Petrol,145,34.5,2,Audi,32990
A3,2019,Semi-Auto,4460,Petrol,145,34.5,2,Audi,33450
A3,2019,Semi-Auto,4500,Petrol,150,34.5,2,Audi,32499
A3,2019,Semi-Auto,4549,Petrol,150,34.5,2,Audi,30995
A3,2019,Semi-Auto,4620,Petrol,150,34.5,2,Audi,33250
A3,2019,Semi-Auto,4694,Petrol,145,34.5,2,Audi,31990
A3,2019,Semi-Auto,4990,Petrol,145,34.5,2,Audi,30995
A3,2019,Semi-Auto,5000,Petrol,145,34.5,2,Audi,32450
A3,2019,Semi-Auto,5171,Petrol,145,34.5,2,Audi,32490
A3,2019,Semi-Auto,5904,Petrol,145,34.5,2,Audi,32400
A3,2019,Semi-Auto,5906,Petrol,145,34.5,2,Audi,29500
A3,2019,Semi-Auto,6123,Petrol,145,34.5,2,Audi,32490
A3,2019,Semi-Auto,6207,Petrol,145,34.5,2,Audi,30950
A3,2019,Semi-Auto,6457,Petrol,150,34.5,2,Audi,31900
A3,2019,Semi-Auto,6763,Petrol,150,34.5,2,Audi,33950
A3,2019,Semi-Auto,7214,Petrol,150,34.5,2,Audi,31600
A3,2019,Semi-Auto,8917,Petrol,145,34.5,2,Audi,32450
A3,2020,Semi-Auto,1261,Petrol,145,34.5,2,Audi,32400
A3,2020,Semi-Auto,3007,Petrol,145,34.5,2,Audi,32500
A3,2020,Automatic,3153,Petrol,145,34.5,2,Audi,29000
A3,2020,Semi-Auto,4432,Petrol,150,34.5,2,Audi,34991
A3,2020,Semi-Auto,6000,Petrol,145,34.5,2,Audi,34990
A3,2020,Semi-Auto,8215,Petrol,145,34.5,2,Audi,29990
'1 Series',2019,Semi-Auto,1000,Petrol,145,34.5,2,BMW,35995
'1 Series',2019,Semi-Auto,2195,Petrol,145,34.5,2,BMW,38555
'1 Series',2019,Semi-Auto,2250,Petrol,150,34.5,2,BMW,33000
'1 Series',2019,Semi-Auto,2690,Petrol,145,34.5,2,BMW,32760
'1 Series',2019,Automatic,2922,Petrol,145,34.5,2,BMW,31000
'1 Series',2019,Semi-Auto,3069,Petrol,150,34.5,2,BMW,29490
'1 Series',2019,Semi-Auto,3244,Petrol,145,34.5,2,BMW,30995
'1 Series',2019,Semi-Auto,3450,Petrol,145,34.5,2,BMW,33400
'1 Series',2019,Semi-Auto,3743,Petrol,145,34.5,2,BMW,29450
'1 Series',2019,Semi-Auto,3883,Petrol,145,34.5,2,BMW,32990
'1 Series',2019,Semi-Auto,4493,Petrol,145,34.5,2,BMW,32000
'1 Series',2019,Semi-Auto,4591,Petrol,145,34.5,2,BMW,29995
'1 Series',2019,Semi-Auto,4628,Petrol,145,34.5,2,BMW,29995
'1 Series',2019,Automatic,4920,Petrol,145,34.5,2,BMW,31990
'1 Series',2019,Automatic,5000,Petrol,145,34.5,2,BMW,30488
'1 Series',2019,Automatic,5345,Petrol,145,34.5,2,BMW,30900
'1 Series',2019,Semi-Auto,5369,Petrol,150,34.5,2,BMW,29980
'1 Series',2019,Semi-Auto,5453,Petrol,150,34.5,2,BMW,30950
'1 Series',2019,Automatic,6000,Petrol,145,34.5,2,BMW,31070
'1 Series',2019,Semi-Auto,6000,Petrol,150,34.5,2,BMW,31791
'1 Series',2019,Semi-Auto,6000,Petrol,145,34.5,2,BMW,31993
'1 Series',2019,Semi-Auto,6499,Petrol,145,34.5,2,BMW,30783
'1 Series',2019,Semi-Auto,7110,Petrol,150,34.5,2,BMW,28975
'1 Series',2019,Automatic,7312,Petrol,145,34.5,2,BMW,30200
'1 Series',2019,Automatic,7381,Petrol,145,34.5,2,BMW,30700
'1 Series',2019,Semi-Auto,7500,Petrol,145,34.5,2,BMW,30123
'1 Series',2019,Semi-Auto,7656,Petrol,150,34.5,2,BMW,29490
'1 Series',2019,Automatic,7791,Petrol,145,34.5,2,BMW,30240
'1 Series',2019,Automatic,7890,Petrol,145,34.5,2,BMW,30160
'1 Series',2019,Semi-Auto,8211,Petrol,145,34.5,2,BMW,31790
'1 Series',2019,Automatic,8501,Petrol,145,34.5,2,BMW,30000
'1 Series',2019,Semi-Auto,8600,Petrol,145,34.5,2,BMW,31950
'1 Series',2019,Automatic,9599,Petrol,145,34.5,2,BMW,33990
'1 Series',2019,Semi-Auto,9888,Petrol,145,34.5,2,BMW,31000
'1 Series',2019,Semi-Auto,10159,Petrol,145,34.5,2,BMW,30420
'1 Series',2020,Semi-Auto,10,Petrol,150,34.5,2,BMW,11995
'1 Series',2020,Semi-Auto,102,Petrol,145,34.5,2,BMW,33995
'1 Series',2020,Semi-Auto,151,Petrol,150,34.5,2,BMW,32972
'1 Series',2020,Semi-Auto,1500,Petrol,145,34.5,2,BMW,30440
'1 Series',2020,Semi-Auto,1500,Petrol,145,34.5,2,BMW,30440
'1 Series',2020,Semi-Auto,2797,Petrol,145,34.5,2,BMW,32995
'1 Series',2020,Semi-Auto,3000,Petrol,150,34.5,2,BMW,36995
'1 Series',2020,Semi-Auto,3150,Petrol,150,34.5,2,BMW,31990
'1 Series',2020,Semi-Auto,5656,Petrol,145,34.5,2,BMW,30990
TT,2019,Semi-Auto,3339,Petrol,145,34.5,2,Audi,36750
Q5,2019,Semi-Auto,6000,Petrol,145,34.5,2,Audi,39215
Q2,2019,Semi-Auto,1296,Petrol,150,34.5,2,Audi,28995
Q2,2020,Semi-Auto,1015,Petrol,150,34.5,2,Audi,29970
Q2,2020,Semi-Auto,1840,Petrol,145,34.5,2,Audi,30795
A3,2019,Semi-Auto,50,Petrol,145,34.9,2,Audi,30950
A3,2019,Semi-Auto,266,Petrol,150,34.9,2,Audi,30500
A3,2019,Semi-Auto,284,Petrol,150,34.9,2,Audi,31400
A3,2019,Semi-Auto,288,Petrol,150,34.9,2,Audi,31490
A3,2019,Automatic,289,Petrol,150,34.9,2,Audi,30000
A3,2019,Automatic,294,Petrol,145,34.9,2,Audi,32000
A3,2019,Automatic,351,Petrol,150,34.9,2,Audi,31450
A3,2019,Automatic,354,Petrol,150,34.9,2,Audi,31450
A3,2019,Semi-Auto,355,Petrol,150,34.9,2,Audi,29490
A3,2019,Semi-Auto,395,Petrol,150,34.9,2,Audi,32400
A3,2019,Automatic,411,Petrol,150,34.9,2,Audi,32500
A3,2019,Automatic,558,Petrol,150,34.9,2,Audi,31000
A3,2019,Semi-Auto,2470,Petrol,150,34.9,2,Audi,32900
A3,2019,Semi-Auto,2480,Petrol,145,34.9,2,Audi,32990
A3,2019,Semi-Auto,2480,Petrol,145,34.9,2,Audi,32990
A3,2019,Semi-Auto,2839,Petrol,145,34.9,2,Audi,31900
A3,2019,Semi-Auto,2893,Petrol,150,34.9,2,Audi,32690
A3,2019,Semi-Auto,3438,Petrol,150,34.9,2,Audi,32500
A3,2019,Semi-Auto,3877,Petrol,150,34.9,2,Audi,32111
A3,2019,Semi-Auto,3942,Petrol,145,34.9,2,Audi,32990
A3,2019,Automatic,4031,Petrol,145,34.9,2,Audi,33399
A3,2019,Semi-Auto,4290,Petrol,145,34.9,2,Audi,33990
A3,2019,Semi-Auto,4641,Petrol,145,34.9,2,Audi,29900
A3,2019,Semi-Auto,4723,Petrol,145,34.9,2,Audi,30500
A3,2019,Semi-Auto,4799,Petrol,145,34.9,2,Audi,30990
A3,2019,Semi-Auto,5069,Petrol,145,34.9,2,Audi,31450
A3,2019,Semi-Auto,5326,Petrol,145,34.9,2,Audi,29450
A3,2019,Semi-Auto,5450,Petrol,145,34.9,2,Audi,31450
A3,2019,Semi-Auto,5910,Petrol,145,34.9,2,Audi,30495
A3,2019,Semi-Auto,6171,Petrol,150,34.9,2,Audi,32995
A3,2019,Semi-Auto,6278,Petrol,145,34.9,2,Audi,31750
A3,2019,Semi-Auto,6337,Petrol,145,34.9,2,Audi,32850
A3,2019,Semi-Auto,6602,Petrol,145,34.9,2,Audi,31950
A3,2019,Semi-Auto,6750,Petrol,150,34.9,2,Audi,30000
A3,2019,Semi-Auto,6806,Petrol,145,34.9,2,Audi,30796
A3,2019,Semi-Auto,7157,Petrol,145,34.9,2,Audi,30500
A3,2019,Semi-Auto,7825,Petrol,145,34.9,2,Audi,29256
A3,2019,Semi-Auto,7898,Petrol,145,34.9,2,Audi,31990
A3,2019,Semi-Auto,7987,Petrol,150,34.9,2,Audi,30470
A3,2019,Semi-Auto,8564,Petrol,145,34.9,2,Audi,28566
A3,2019,Semi-Auto,8656,Petrol,145,34.9,2,Audi,32182
A3,2019,Semi-Auto,8679,Petrol,145,34.9,2,Audi,28950
A3,2019,Semi-Auto,8693,Petrol,145,34.9,2,Audi,29000
A3,2019,Semi-Auto,9292,Petrol,150,34.9,2,Audi,32500
A3,2020,Semi-Auto,314,Petrol,150,34.9,2,Audi,35995
A3,2020,Semi-Auto,3000,Petrol,145,34.9,2,Audi,35000
A3,2020,Semi-Auto,4433,Petrol,145,34.9,2,Audi,35991
TT,2019,Semi-Auto,1730,Petrol,150,34.9,2,Audi,29495
TT,2019,Automatic,1791,Petrol,145,34.9,2,Audi,31750
TT,2019,Semi-Auto,4307,Petrol,145,34.9,2,Audi,30000
TT,2019,Semi-Auto,5799,Petrol,150,34.9,2,Audi,28000
TT,2019,Manual,7045,Petrol,150,34.9,2,Audi,32400
TT,2019,Manual,7138,Petrol,145,34.9,2,Audi,31990
TT,2019,Semi-Auto,8000,Petrol,150,34.9,2,Audi,28500
TT,2019,Manual,9121,Petrol,145,34.9,2,Audi,36950
TT,2019,Semi-Auto,9255,Petrol,150,34.9,2,Audi,29495
TT,2019,Semi-Auto,12464,Petrol,145,34.9,2,Audi,28795
TT,2020,Manual,905,Petrol,145,34.9,2,Audi,33888
TT,2020,Automatic,2500,Petrol,150,34.9,2,Audi,33000
TT,2020,Semi-Auto,2950,Petrol,145,34.9,2,Audi,32490
A6,2019,Semi-Auto,5000,Petrol,145,34.9,2,Audi,36000
A6,2019,Semi-Auto,6500,Petrol,145,34.9,2,Audi,30750
A4,2005,Manual,95000,Petrol,300,34.9,2,Audi,2990
A4,2007,Manual,125000,Petrol,305,34.9,2,Audi,2675
I30,2019,Manual,20,Petrol,150,34.9,2,Hyundai,20970
A5,2019,Semi-Auto,1637,Petrol,145,34.9,2,Audi,34990
X2,2019,Semi-Auto,2188,Petrol,150,34.9,2,BMW,31800
TT,2019,Automatic,1493,Petrol,145,35.3,2,Audi,27750
TT,2019,Semi-Auto,2847,Petrol,150,35.3,2,Audi,36991
TT,2019,Semi-Auto,2964,Petrol,145,35.3,2,Audi,38495
TT,2019,Automatic,3000,Petrol,145,35.3,2,Audi,39990
TT,2019,Semi-Auto,3098,Petrol,145,35.3,2,Audi,37950
TT,2019,Automatic,5000,Petrol,145,35.3,2,Audi,27990
TT,2019,Automatic,6000,Petrol,145,35.3,2,Audi,28490
TT,2019,Semi-Auto,7566,Petrol,150,35.3,2,Audi,38000
TT,2019,Automatic,9081,Petrol,145,35.3,2,Audi,36990
TT,2020,Automatic,1500,Petrol,145,35.3,2,Audi,42444
TT,2020,Semi-Auto,4433,Petrol,150,35.3,2,Audi,36991
TT,2020,Semi-Auto,5000,Petrol,145,35.3,2,Audi,43990
TT,2020,Semi-Auto,5515,Petrol,150,35.3,2,Audi,29970
A4,2019,Automatic,3584,Petrol,145,35.3,2,Audi,37850
A4,2020,Automatic,5500,Petrol,145,35.3,2,Audi,47990
Tucson,2007,Manual,90631,Petrol,300,35.3,2,Hyundai,2495
X1,2019,Semi-Auto,150,Petrol,145,35.3,2,BMW,28875
X1,2019,Automatic,999,Petrol,145,35.3,2,BMW,27995
X1,2019,Semi-Auto,2897,Petrol,145,35.3,2,BMW,27672
X1,2019,Semi-Auto,5218,Petrol,145,35.3,2,BMW,24980
X1,2019,Semi-Auto,5385,Petrol,145,35.3,2,BMW,25890
X1,2019,Semi-Auto,6153,Petrol,145,35.3,2,BMW,25280
X1,2019,Semi-Auto,8140,Petrol,145,35.3,2,BMW,26690
'3 Series',2006,Automatic,61808,Petrol,305,35.8,2,BMW,4000
TT,2014,Manual,27400,Petrol,265,35.8,2,Audi,19995
A4,2019,Automatic,2500,Petrol,145,35.8,2,Audi,34000
A4,2019,Automatic,5485,Petrol,145,35.8,2,Audi,29900
A4,2019,Semi-Auto,5664,Petrol,145,35.8,2,Audi,29920
A4,2019,Semi-Auto,15803,Petrol,145,35.8,2,Audi,28620
Q5,2013,Automatic,52822,Petrol,260,35.8,2,Audi,18990
Q5,2014,Semi-Auto,22789,Petrol,265,35.8,2,Audi,24250
Q5,2014,Automatic,31751,Petrol,260,35.8,2,Audi,19950
Q5,2014,Automatic,37459,Petrol,260,35.8,2,Audi,19999
Q5,2014,Semi-Auto,47648,Petrol,260,35.8,2,Audi,18998
Q5,2016,Manual,22100,Petrol,260,35.8,2,Audi,23990
Q5,2016,Manual,52821,Petrol,260,35.8,2,Audi,22950
'5 Series',2019,Automatic,10,Petrol,145,36.2,2,BMW,31995
'5 Series',2019,Semi-Auto,4207,Petrol,150,36.2,2,BMW,27500
'5 Series',2019,Semi-Auto,5389,Petrol,150,36.2,2,BMW,25980
'5 Series',2019,Semi-Auto,9631,Petrol,150,36.2,2,BMW,29441
'5 Series',2020,Semi-Auto,9,Petrol,150,36.2,2,BMW,27990
'5 Series',2020,Semi-Auto,10,Petrol,145,36.2,2,BMW,29450
'3 Series',2004,Manual,133175,Petrol,300,36.2,2,BMW,2888
TT,2007,Manual,85509,Petrol,300,36.2,2,Audi,4999
TT,2008,Automatic,91000,Petrol,280,36.2,2,Audi,5795
TT,2009,Manual,77000,Petrol,300,36.2,2,Audi,5995
TT,2009,Manual,83967,Petrol,300,36.2,2,Audi,5995
A6,2010,Automatic,69000,Petrol,260,36.2,2,Audi,8995
A4,2019,Automatic,5324,Petrol,145,36.2,2,Audi,28343
A4,2019,Automatic,5432,Petrol,145,36.2,2,Audi,35888
A4,2020,Semi-Auto,4235,Petrol,145,36.2,2,Audi,33888
A5,2019,Semi-Auto,5000,Petrol,145,36.2,2,Audi,37995
Q5,2015,Manual,29987,Petrol,260,36.2,2,Audi,18995
Q5,2019,Automatic,10,Diesel,145,36.2,2,Audi,44990
Q5,2019,Automatic,10,Diesel,145,36.2,2,Audi,44990
Q5,2019,Automatic,10,Diesel,145,36.2,2,Audi,45490
Q5,2019,Automatic,569,Diesel,145,36.2,2,Audi,45990
Q5,2019,Semi-Auto,5000,Diesel,145,36.2,2,Audi,46999
Q5,2019,Automatic,5401,Diesel,145,36.2,2,Audi,43990
Q5,2019,Semi-Auto,5593,Diesel,145,36.2,2,Audi,43990
Q5,2019,Semi-Auto,6000,Diesel,145,36.2,2,Audi,44450
Q5,2019,Semi-Auto,8867,Diesel,145,36.2,2,Audi,42450
'2 Series',2018,Semi-Auto,6614,Petrol,145,36.2,2,BMW,20642
'2 Series',2018,Automatic,8370,Petrol,145,36.2,2,BMW,20360
'2 Series',2020,Semi-Auto,10,Petrol,145,36.2,2,BMW,32995
'2 Series',2020,Semi-Auto,485,Petrol,145,36.2,2,BMW,36771
'2 Series',2020,Semi-Auto,600,Petrol,145,36.2,2,BMW,35440
'2 Series',2020,Semi-Auto,1501,Petrol,145,36.2,2,BMW,32995
'2 Series',2020,Semi-Auto,1501,Petrol,145,36.2,2,BMW,32995
'2 Series',2020,Semi-Auto,1548,Petrol,150,36.2,2,BMW,32895
'2 Series',2020,Semi-Auto,2422,Petrol,145,36.2,2,BMW,36840
'2 Series',2020,Semi-Auto,2986,Petrol,145,36.2,2,BMW,34000
'2 Series',2020,Automatic,3890,Petrol,145,36.2,2,BMW,37989
'2 Series',2020,Automatic,4597,Petrol,145,36.2,2,BMW,35950
'2 Series',2020,Automatic,5000,Petrol,145,36.2,2,BMW,34988
'2 Series',2020,Semi-Auto,5550,Petrol,145,36.2,2,BMW,36000
X2,2019,Semi-Auto,1418,Petrol,145,36.2,2,BMW,29000
X2,2019,Semi-Auto,1644,Petrol,145,36.2,2,BMW,29343
X2,2019,Semi-Auto,2198,Petrol,145,36.2,2,BMW,27806
X2,2019,Automatic,3078,Petrol,145,36.2,2,BMW,25950
X2,2019,Semi-Auto,3096,Petrol,145,36.2,2,BMW,31084
X2,2019,Automatic,3760,Petrol,145,36.2,2,BMW,29970
X2,2019,Semi-Auto,6086,Petrol,145,36.2,2,BMW,28950
A3,2006,Manual,87000,Petrol,305,36.7,2,Audi,3880
A3,2019,Automatic,1000,Petrol,145,36.7,2,Audi,31500
A3,2019,Semi-Auto,6039,Petrol,150,36.7,2,Audi,25995
A3,2019,Semi-Auto,6500,Petrol,145,36.7,2,Audi,31995
'1 Series',2018,Automatic,11885,Petrol,150,36.7,2,BMW,18995
'1 Series',2018,Semi-Auto,17063,Petrol,145,36.7,2,BMW,17498
TT,2008,Automatic,82000,Petrol,260,36.7,2,Audi,5495
TT,2010,Manual,49879,Petrol,265,36.7,2,Audi,6990
TT,2012,Semi-Auto,56441,Petrol,265,36.7,2,Audi,14000
TT,2014,Automatic,44000,Petrol,260,36.7,2,Audi,17250
A5,2019,Automatic,2302,Petrol,145,36.7,2,Audi,34990
A5,2019,Automatic,3466,Petrol,145,36.7,2,Audi,35990
A5,2019,Semi-Auto,4945,Petrol,150,36.7,2,Audi,33950
A5,2019,Semi-Auto,5432,Petrol,150,36.7,2,Audi,34444
A5,2019,Automatic,18961,Petrol,145,36.7,2,Audi,33440
X1,2019,Manual,11,Diesel,145,36.7,2,BMW,25995
X1,2019,Semi-Auto,120,Diesel,150,36.7,2,BMW,27991
X1,2019,Semi-Auto,2517,Diesel,145,36.7,2,BMW,31200
X1,2019,Semi-Auto,2865,Diesel,145,36.7,2,BMW,31280
X1,2019,Semi-Auto,3796,Diesel,145,36.7,2,BMW,34791
X1,2019,Automatic,4237,Diesel,145,36.7,2,BMW,28995
X1,2019,Automatic,4523,Diesel,145,36.7,2,BMW,29480
X1,2019,Semi-Auto,5354,Diesel,145,36.7,2,BMW,25590
X1,2019,Semi-Auto,7250,Diesel,145,36.7,2,BMW,30990
X1,2020,Semi-Auto,100,Diesel,145,36.7,2,BMW,29476
X1,2020,Semi-Auto,243,Diesel,145,36.7,2,BMW,28999
Q3,2013,Semi-Auto,45793,Petrol,260,36.7,2,Audi,14500
Q3,2013,Semi-Auto,48627,Petrol,260,36.7,2,Audi,14550
Q3,2014,Semi-Auto,23340,Petrol,260,36.7,2,Audi,17998
Q3,2014,Semi-Auto,24000,Petrol,265,36.7,2,Audi,15995
Q3,2014,Semi-Auto,33650,Petrol,260,36.7,2,Audi,18799
TT,2019,Automatic,4550,Petrol,145,37.2,2,Audi,32888
TT,2019,Automatic,5000,Petrol,145,37.2,2,Audi,31990
TT,2019,Semi-Auto,5154,Petrol,145,37.2,2,Audi,30766
Z4,2019,Semi-Auto,1501,Petrol,145,37.2,2,BMW,35995
Z4,2019,Automatic,2200,Petrol,145,37.2,2,BMW,31600
Z4,2019,Semi-Auto,8004,Petrol,145,37.2,2,BMW,34980
Z4,2019,Semi-Auto,8031,Petrol,145,37.2,2,BMW,32950
Z4,2019,Semi-Auto,8810,Petrol,145,37.2,2,BMW,33990
Z4,2019,Semi-Auto,10018,Petrol,150,37.2,2,BMW,33991
Z4,2019,Automatic,11223,Petrol,145,37.2,2,BMW,31990
Z4,2020,Semi-Auto,5,Petrol,150,37.2,2,BMW,35000
